subforum,post_id,text,timestamp,author_id,url,thread_id,position_in_thread,agrees,sentence,treatments,sentiment,factual
support.2,post-258402,,2017-06-28T05:50:00,tuneout.24559,threads/i-think-i-just-gave-myself-a-third-acoustic-trauma-is-this-my-third-strike.22493/#post-258402,i-think-i-just-gave-myself-a-third-acoustic-trauma-is-this-my-third-strike.22493,11,0,Direct application of dexamethasone to the inner ear was reported to be effective in protecting against NIHL [6]. Arslan et al. [7] investigated the effect of dexamethasone in the treatment of NIHL in 26 rats.,steroids,pos,no
introduce-yourself.11,post-258484,,2017-06-28T14:25:00,mikev.25288,threads/tinnitus-for-a-year-zinc-seems-to-be-helping-with-my-tinnitus.22500/,tinnitus-for-a-year-zinc-seems-to-be-helping-with-my-tinnitus.22500,1,0,"But, for me... Zinc supplements have helped tremendously. Now, all this could be coincidental. Only way to know for sure is to stop taking Zinc altogether.",zinc,pos,yes
support.2,post-258165,,2017-06-27T11:41:00,dredsw19.25166,threads/exercise.22472/#post-258165,exercise.22472,18,0,"I wear masker's all day, everyday unless I'm training or sleeping. Swimming, cycling or/& running l have found perfect for me to feel normal again. T-less & free!",masking,pos,yes
support.2,post-258526,,2017-06-28T17:53:00,michael-leigh.3134,threads/tinnitus-retraining-therapy-trt-clinic-or-specialist-in-houston-tx.22463/#post-258526,tinnitus-retraining-therapy-trt-clinic-or-specialist-in-houston-tx.22463,9,0,"You are welcome @JoyBenz007 There are posts in my ""started threads"" on TRT. What is involves and when I believe it should be started. I have had the treatment twice with good results but it's too early for you at this time to be considering it in my opinion.",tinnintus retraining therapy,pos,yes
support.2,post-258402,,2017-06-28T05:50:00,tuneout.24559,threads/i-think-i-just-gave-myself-a-third-acoustic-trauma-is-this-my-third-strike.22493/#post-258402,i-think-i-just-gave-myself-a-third-acoustic-trauma-is-this-my-third-strike.22493,11,0,"Dexamethasone was injected at 2 mg/kg for 7 days in the first hour after noise exposure. The final hearing threshold was 5 dB, a normal hearing level, in the treated group, which was significantly better than that in the non-treated group (22.5 dB nHL). The results showed that early initiation of dexamethasone therapy is effective in the treatment of NIHL.",steroids,pos,no
introduce-yourself.11,post-258534,,2017-06-28T18:13:00,mikev.25288,threads/new-to-tinnitus.20515/#post-258534,new-to-tinnitus.20515,13,0,I believe that zinc helped me... or it may have been coincidental. Can't say for sure unless I was to stop taking the zinc supplement and see if my T gets worse. But I'm not willing to do that.,zinc,pos,yes
support.2,post-258653,,2017-06-29T04:46:00,ronniecarzatto.22719,threads/will-i-ever-be-able-to-sleep-again.22511/#post-258653,will-i-ever-be-able-to-sleep-again.22511,4,0,Melatonin I tried but it did nothing for me.,melatonin,pos,yes
introduce-yourself.11,post-258534,,2017-06-28T18:13:00,mikev.25288,threads/new-to-tinnitus.20515/#post-258534,new-to-tinnitus.20515,13,0,"Anyway, after trying Ginko for a few months with not apparent improvement, I started taking 200 mg of zinc per day - 100 in morning and 100 at night. I have noticed a very good reduction in volume, and possible a slight drop in frequency of occurrence. But the main thing is the volume drop.","ginkgo, zinc",pos,yes
introduce-yourself.11,post-258403,,2017-06-28T06:00:00,zombiechick.15082,threads/not-doing-well-%E2%80%94-near-the-end.21892/#post-258403,not-doing-well-%E2%80%94-near-the-end.21892,20,0,@friend seriously try clonazepam. It will lower your T and help you get through this dark time. You shouldn't end your life.,clonazepam,pos,no
support.2,post-258402,,2017-06-28T05:50:00,tuneout.24559,threads/i-think-i-just-gave-myself-a-third-acoustic-trauma-is-this-my-third-strike.22493/#post-258402,i-think-i-just-gave-myself-a-third-acoustic-trauma-is-this-my-third-strike.22493,11,0,"In a study performed by Wang et al., intraperitoneal injection of 1 mg/kg dexamethasone for five consecutive days in guinea pigs exposed to 115-dB SPL white band noise provided protection against NIHL, possibly by suppressing cochlear Hes1 expression via a glucocorticoid receptor-dependent mechanism [5]. In another study; 1-, 10-, 100- and 1000-ng/ml doses of dexamethasone were administered directly into the scala tympani of guinea pigs exposed to 120-dB SPL octave band noise on the fourth day of dexamethasone administration. Direct application of dexamethasone to the inner ear was reported to be effective in protecting against NIHL [6].",steroids,pos,no
support.2,post-258537,,2017-06-28T18:32:00,chaz.22158,threads/tinnitus-retraining-therapy-trt-clinic-or-specialist-in-houston-tx.22463/#post-258537,tinnitus-retraining-therapy-trt-clinic-or-specialist-in-houston-tx.22463,10,0,That's why I think TRT might help me.,tinnintus retraining therapy,pos,no
support.2,post-258153,,2017-06-27T10:40:00,sam-bridge.16414,threads/how-would-you-describe-mild-tinnitus.22470/#post-258153,how-would-you-describe-mild-tinnitus.22470,22,0,"I do find id odd that the masking noise doesn't annoy me and is more intense than my t. Yet if i hear the t when watching tv it will aggravate me. Edit: actually the above depends on my mood. Usually after a day of work i will mask, but on a weekend after a long sleep my t is so soft i dont need to mask.",masking,pos,yes
support.2,post-258654,,2017-06-29T04:55:00,zeneth.17868,threads/will-i-ever-be-able-to-sleep-again.22511/#post-258654,will-i-ever-be-able-to-sleep-again.22511,5,0,"take melatonin, after awhile it'll fade away and you'll sleep",melatonin,pos,no
support.2,post-258498,,2017-06-28T15:47:00,michael-leigh.3134,threads/masking-sound-crickets-at-night-%E2%80%94-cant-hear-higher-pitch-frequencies-by-the-end-of-the-night.22501/#post-258498,masking-sound-crickets-at-night-%E2%80%94-cant-hear-higher-pitch-frequencies-by-the-end-of-the-night.22501,2,0,"Take gingko biloba by Avogel, if you can get it. Dosage: 15drops in a little water 3 times a day. Also, take magnesim supplements from a hebalist.",ginkgo,pos,no
introduce-yourself.11,post-258484,,2017-06-28T14:25:00,mikev.25288,threads/tinnitus-for-a-year-zinc-seems-to-be-helping-with-my-tinnitus.22500/,tinnitus-for-a-year-zinc-seems-to-be-helping-with-my-tinnitus.22500,1,0,"I then decided to give Zinc a try. What an improvement. I still get T at about the same frequency, perhaps a little less meaning the time where I don't have T may have extended a little.",zinc,pos,yes
introduce-yourself.11,post-258484,,2017-06-28T14:25:00,mikev.25288,threads/tinnitus-for-a-year-zinc-seems-to-be-helping-with-my-tinnitus.22500/,tinnitus-for-a-year-zinc-seems-to-be-helping-with-my-tinnitus.22500,1,0,"I will say that I am still taking Ginko (about 120 mg per day) ""just in case"" it is the combination that is helping. IDK.",ginkgo,pos,yes
support.2,post-258497,,2017-06-28T15:39:00,michael-leigh.3134,threads/tinnitus-retraining-therapy-trt-clinic-or-specialist-in-houston-tx.22463/#post-258497,tinnitus-retraining-therapy-trt-clinic-or-specialist-in-houston-tx.22463,6,0,TRT is not a cure for tinnitus but in many cases (centainly in mine) it helped . It involves regualar couselling with a Hearing Therapist and wearing white noise generators. Michael,tinnintus retraining therapy,pos,yes
introduce-yourself.11,post-258572,,2017-06-28T20:34:00,neil33.25260,threads/not-doing-well-%E2%80%94-near-the-end.21892/#post-258572,not-doing-well-%E2%80%94-near-the-end.21892,23,0,"For me, different things work: acupuncture, massage, head massage, meditation, finding your frequency and listening to notched white noise, eating well...more fruits and vegetables, less junk food. I have done moderate walking and cycling and that helps me. There is still lots to do, don't give up!","notched music therapy, acupuncture, cranial therapy",pos,yes
support.2,post-258497,,2017-06-28T15:39:00,michael-leigh.3134,threads/tinnitus-retraining-therapy-trt-clinic-or-specialist-in-houston-tx.22463/#post-258497,tinnitus-retraining-therapy-trt-clinic-or-specialist-in-houston-tx.22463,6,0,To be onset with you I don't know whether TRT will help this. I have read the TRT book writtnen by Professor Pawel Jastreboff and don't remember TRT being used to treat TTS. TRT is not a cure for tinnitus but in many cases (centainly in mine) it helped .,tinnintus retraining therapy,pos,yes
support.2,post-5464,,"Nov 30, 2012 at 1:39 AM",karl.287,threads/having-real-trouble.760/#post-5464,having-real-trouble.760,12,0,These antidepressants take a while to kick in. They will help you get sleep. Lack of sleep is a major factor that I had at first.,antidepressants (antidepressant),pos,yes
support.2,post-128329,,"Jul 24, 2015 at 3:07 AM",leodavinci.10132,threads/im-on-prednisone-for-one-week-tinnitus-suddenly-very-low-scared-it-comes-back.9700/page-2#post-128329,im-on-prednisone-for-one-week-tinnitus-suddenly-very-low-scared-it-comes-back.9700,35,0,I want to rule out any other type of therapeutic affect Prednisone may have that may account for the reduced T.  This is great news and I thank you for this information.  ,prednisone (steroids),pos,no
introduce-yourself.11,post-137774,,"Sep 22, 2015 at 10:07 PM",billie48.2670,threads/hello-new-to-this-annoying-problem-plus-my-story.11229/#post-137774,hello-new-to-this-annoying-problem-plus-my-story.11229,2,0,"TT has this excellent support thread which besides giving you some excellent masking sounds with an audio player, it also contains tips and step by step instructions for newer sufferers. effects on depression, disability, and tinnitus symptoms. The more you learn about T, the less you will be fearful of it and the easier for the brain to stay calm.",masking (masking),pos,no
treatments.13,post-84974,,"Dec 23, 2014 at 9:18 PM",skoupidis.6224,threads/hearing-aids.676/page-13#post-84974,hearing-aids.676,371,0,"So, tinnitus remains, though masking could help.  ",masking (masking),pos,no
alternative-treatments-and-research.27,post-87740,,"Jan 5, 2015 at 11:27 PM",fernando-gil.4260,threads/low-level-laser-therapy-lllt-for-tinnitus-%E2%80%94-experiences-dr-wilden-etc.295/page-18#post-87740,low-level-laser-therapy-lllt-for-tinnitus-%E2%80%94-experiences-dr-wilden-etc.295,529,0,The above summary gives a good indication of all the beneficial aspects of laser therapy. One aspect that has not yet been addressed is the intravenous laser seems to be a significant stimulator of a potent stem cell in the blood. This stem cell is a number of different names.,laser (lllt),pos,no
introduce-yourself.11,post-3052,,"Jul 23, 2012 at 7:40 PM",fish.511,threads/hello-from-poland.495/#post-3052,hello-from-poland.495,9,0,"wtf   It's my third day on Betaserc 24mg + Piracetam 1200mg. I take them twice a day. Maybe it's all in my head (pun intended), but the noise seems to have subsided a little bit.",betaserc (betahistine),pos,yes
treatments.13,post-14901,,"Jul 19, 2013 at 7:49 AM",tencount.1285,threads/hyperbaric-oxygen-therapy.211/page-9#post-14901,hyperbaric-oxygen-therapy.211,247,0,"If you have the resources to do HBOT, I HIGHLY recommend it. The difference from how i'm feeling pre HBOT to post HBOT is tremendous. ",hbot (hyperbaric oxygen therapy),pos,yes
research-news.4,post-68303,,"Oct 2, 2014 at 11:41 AM",mosaik.5589,threads/am-101-tactt1-results-released.1994/page-57#post-68303,am-101-tactt1-results-released.1994,1706,0,"Here is the thread: https://www.tinnitustalk.com/thread...dexamethasone-others-oral-and-injections.348/ I will post soon about my experiences, as I've gotten medrol injections 8 months after the onset and it helped a lot for me.  ",medrol (steroids),pos,yes
support.2,post-178083,,"Apr 26, 2016 at 11:17 PM",wishingluck.10384,threads/this-is-bs.14972/#post-178083,this-is-bs.14972,13,0,"Have you tried a masker? I use it everywhere, although most of the time I am by myself, when I have to see people, I explain to them that I am not listening to music, but a low-level noise to cover or mix with the noise in my ears. I avoid silence.",masker (masking),pos,yes
support.2,post-222971,,"Dec 28, 2016 at 12:16 AM",bobby-b.12444,threads/career-in-music-%E2%80%94-now-hearing-loss-tinnitus-%E2%80%94-how-to-cope.19264/#post-222971,career-in-music-%E2%80%94-now-hearing-loss-tinnitus-%E2%80%94-how-to-cope.19264,30,0,And it's safe There is a LLLT thread in the experimental section . Dont waste time LLLT does not work well after too much time has passed. ,lllt (lllt),pos,no
